date,price,month,temp_avg,temp_min,temp_max,rain_sum,humid_avg,sunshine_sum,temp_diff,oil_diesel,oil_kerosene,cpi_total,cpi_veg_seaweed,cpi_veg_special,cpi_agri_special,gov_bond_1y,gov_bond_3y,epu,old_m2_raw,old_m2_sa,m2_sa,m2_raw
2025-10-06,31769.0,10,24.2,21.1,28.3,0.0,85.1,5.0,7.199999999999999,1095.87,1102.75,117.3845161290323,127.6258064516129,126.4006451612903,132.0254838709677,2.316,2.586,203.5958064516129,4452508.187096775,4450664.896774193,4064348.180645161,4057835.890322581
2025-10-07,30361.0,10,22.1,20.3,23.6,0.2,92.9,1.7,3.3000000000000007,1095.85,1102.92,117.3774193548387,127.4609677419355,126.2067741935484,131.8325806451613,2.3165,2.58725,202.2309677419355,4453295.051612903,4451823.712903226,4063926.577419355,4057538.938709678
2025-10-08,28953.0,10,21.9,20.0,24.4,0.7,94.5,3.9,4.399999999999999,1095.97,1102.91,117.3703225806452,127.2961290322581,126.0129032258065,131.6396774193549,2.317,2.5885,200.866129032258,4454081.916129032,4452982.529032258,4063504.974193548,4057241.987096774
2025-10-09,27545.0,10,23.8,20.8,28.5,0.5,77.3,7.3,7.699999999999999,1095.95,1102.56,117.3632258064516,127.1312903225806,125.8190322580645,131.4467741935484,2.3175,2.58975,199.5012903225806,4454868.780645161,4454141.34516129,4063083.370967742,4056945.035483871
2025-10-10,18260.0,10,22.8,18.5,28.1,0.0,73.4,10.7,9.6,1095.67,1102.86,117.3561290322581,126.9664516129032,125.6251612903226,131.2538709677419,2.318,2.591,198.1364516129032,4455655.645161291,4455300.161290322,4062661.767741935,4056648.083870968
2025-10-11,27832.0,10,23.0,18.9,27.4,0.0,83.0,10.7,8.5,1096.11,1103.37,117.3490322580645,126.8016129032258,125.4312903225807,131.0609677419355,2.313,2.578666666666667,196.7716129032258,4456442.509677419,4456458.977419355,4062240.164516129,4056351.132258065
2025-10-12,29212.0,10,22.4,20.2,26.3,0.0,92.3,2.4,6.100000000000001,1096.09,1103.25,117.341935483871,126.6367741935484,125.2374193548387,130.868064516129,2.308,2.566333333333333,195.4067741935484,4457229.374193548,4457617.793548387,4061818.561290322,4056054.180645161
2025-10-13,30592.0,10,23.6,19.6,27.7,0.3,87.8,6.0,8.099999999999998,1096.28,1102.93,117.3348387096774,126.471935483871,125.0435483870968,130.6751612903226,2.303,2.554,194.041935483871,4458016.238709677,4458776.609677419,4061396.958064516,4055757.229032258
2025-10-14,30431.0,10,20.6,19.3,22.5,25.4,93.1,0.7,3.1999999999999997,1096.13,1103.25,117.3277419354839,126.3070967741935,124.8496774193548,130.4822580645161,2.298,2.533,192.6770967741936,4458803.103225807,4459935.425806452,4060975.35483871,4055460.277419355
2025-10-15,30924.0,10,20.5,18.8,22.3,2.7,89.8,0.0,3.5,1096.0,1103.83,117.3206451612903,126.1422580645161,124.6558064516129,130.2893548387097,2.295,2.52,191.3122580645161,4459589.967741936,4461094.241935484,4060553.751612903,4055163.325806451
2025-10-16,24279.0,10,20.9,19.0,23.1,44.0,93.0,3.3,4.100000000000001,1096.14,1103.77,117.3135483870968,125.9774193548387,124.461935483871,130.0964516129032,2.311,2.569,189.9474193548387,4460376.832258064,4462253.058064516,4060132.148387097,4054866.374193549
2025-10-17,18359.0,10,21.3,18.8,25.0,3.9,82.5,1.8,6.199999999999999,1096.26,1103.48,117.3064516129032,125.8125806451613,124.268064516129,129.9035483870968,2.304,2.555,188.5825806451613,4461163.696774193,4463411.874193548,4059710.54516129,4054569.422580645
2025-10-18,20609.0,10,19.1,16.6,22.4,0.0,89.6,0.0,5.799999999999997,1096.01,1104.09,117.2993548387097,125.6477419354839,124.0741935483871,129.7106451612903,2.306,2.559666666666667,187.2177419354839,4461950.561290323,4464570.690322581,4059288.941935484,4054272.470967742
2025-10-19,21126.0,10,17.3,15.5,20.8,0.0,84.6,0.0,5.300000000000001,1096.06,1104.46,117.2922580645161,125.4829032258065,123.8803225806452,129.5177419354839,2.308,2.564333333333333,185.8529032258064,4462737.425806452,4465729.506451612,4058867.338709678,4053975.519354839
2025-10-20,21643.0,10,13.4,10.2,16.2,0.0,73.9,10.3,6.0,1096.11,1104.62,117.2851612903226,125.318064516129,123.6864516129032,129.3248387096774,2.31,2.569,184.488064516129,4463524.29032258,4466888.322580645,4058445.735483871,4053678.567741936
2025-10-21,17442.0,10,13.2,11.7,15.2,0.0,75.9,0.0,3.5,1096.03,1104.61,117.278064516129,125.1532258064516,123.4925806451613,129.131935483871,2.321,2.6,183.1232258064516,4464311.154838709,4468047.138709677,4058024.132258065,4053381.616129032
2025-10-22,17201.0,10,14.1,9.1,18.0,0.0,79.6,9.2,8.9,1095.57,1104.76,117.2709677419355,124.9883870967742,123.2987096774194,128.9390322580645,2.308,2.572,181.7583870967742,4465098.019354839,4469205.95483871,4057602.529032258,4053084.664516129
2025-10-23,16383.0,10,16.4,13.3,20.5,0.0,82.0,9.4,7.199999999999999,1095.5,1104.8,117.2638709677419,124.8235483870968,123.1048387096774,128.7461290322581,2.324,2.605,180.3935483870968,4465884.883870968,4470364.770967741,4057180.925806452,4052787.712903226
2025-10-24,16632.0,10,16.4,13.2,20.6,0.0,86.4,10.1,7.400000000000002,1095.67,1104.42,117.2567741935484,124.6587096774194,122.9109677419355,128.5532258064516,2.318,2.591,179.0287096774194,4466671.748387096,4471523.587096774,4056759.322580645,4052490.761290323
2025-10-25,16092.0,10,15.7,13.0,18.1,0.0,77.0,6.4,5.100000000000001,1095.5,1104.58,117.2496774193548,124.4938709677419,122.7170967741935,128.3603225806452,2.322,2.600666666666667,177.663870967742,4467458.612903225,4472682.403225807,4056337.719354839,4052193.809677419
2025-10-26,16640.0,10,15.5,13.3,18.4,0.0,69.0,4.6,5.099999999999998,1095.71,1104.84,117.2425806451613,124.3290322580645,122.5232258064516,128.1674193548387,2.326,2.610333333333334,176.2990322580645,4468245.477419355,4473841.219354838,4055916.116129032,4051896.858064516
2025-10-27,17188.0,10,12.2,10.1,15.2,0.2,59.1,6.8,5.1,1096.01,1104.44,117.2354838709677,124.1641935483871,122.3293548387097,127.9745161290323,2.33,2.62,174.9341935483871,4469032.341935484,4475000.035483871,4055494.512903226,4051599.906451613
2025-10-28,16405.0,10,11.3,8.3,15.0,0.0,48.5,9.9,6.699999999999999,1095.95,1103.91,117.2283870967742,123.9993548387097,122.1354838709677,127.7816129032258,2.336,2.633,173.5693548387097,4469819.206451613,4476158.851612903,4055072.909677419,4051302.95483871
2025-10-29,18574.0,10,12.3,6.5,18.6,0.0,54.3,9.9,12.1,1096.41,1104.35,117.2212903225806,123.8345161290323,121.9416129032258,127.5887096774194,2.372,2.677,172.2045161290323,4470606.070967741,4477317.667741936,4054651.306451613,4051006.003225807
2025-10-30,22226.0,10,13.8,9.1,18.3,0.0,59.4,4.7,9.2,1096.99,1105.15,117.2141935483871,123.6696774193548,121.7477419354839,127.3958064516129,2.449,2.732,170.8396774193548,4471392.935483871,4478476.483870967,4054229.703225806,4050709.051612903
2025-10-31,21850.0,10,14.5,10.3,18.7,1.4,70.0,9.7,8.399999999999999,1097.18,1105.12,117.2070967741935,123.5048387096774,121.5538709677419,127.2029032258065,2.438,2.716,169.4748387096774,4472179.8,4479635.3,4053808.1,4050412.1
2025-11-01,21002.0,11,15.2,13.2,17.2,0.5,67.9,8.8,4.0,1097.48,1105.36,117.2,123.34,121.36,127.01,2.441333333333334,2.724333333333333,168.11,4473578.243333333,4480139.533333333,4054158.776666667,4051432.813333333
2025-11-02,20578.0,11,12.8,9.9,15.9,2.1,63.8,7.5,6.0,1097.2,1105.62,117.2123333333333,123.215,121.2233333333333,127.0883333333333,2.444666666666667,2.732666666666667,166.3593333333334,4474976.686666667,4480643.766666667,4054509.453333334,4052453.526666667
2025-11-03,20154.0,11,8.8,4.3,12.4,0.0,58.4,9.7,8.100000000000001,1097.33,1106.17,117.2246666666667,123.09,121.0866666666667,127.1666666666667,2.448,2.741,164.6086666666667,4476375.13,4481148.0,4054860.13,4053474.24
2025-11-04,20903.0,11,11.9,8.3,16.7,0.0,74.1,7.5,8.399999999999999,1097.53,1106.31,117.237,122.965,120.95,127.245,2.446,2.729,162.858,4477773.573333333,4481652.233333333,4055210.806666667,4054494.953333334
2025-11-05,21276.0,11,13.4,9.3,18.8,0.0,79.3,9.7,9.5,1099.48,1107.34,117.2493333333333,122.84,120.8133333333333,127.3233333333333,2.46,2.767,161.1073333333333,4479172.016666667,4482156.466666667,4055561.483333333,4055515.666666667
2025-11-06,21430.0,11,13.6,9.2,18.4,0.0,76.1,9.1,9.2,1101.06,1108.2,117.2616666666667,122.715,120.6766666666667,127.4016666666667,2.505,2.834,159.3566666666667,4480570.46,4482660.7,4055912.16,4056536.38
2025-11-07,22243.0,11,15.5,10.5,21.7,0.0,74.8,9.6,11.2,1102.68,1108.38,117.274,122.59,120.54,127.48,2.529,2.894,157.606,4481968.903333333,4483164.933333334,4056262.836666667,4057557.093333333
2025-11-08,21664.0,11,15.2,13.1,18.7,7.1,77.9,0.0,5.6,1104.82,1109.8,117.2863333333333,122.465,120.4033333333333,127.5583333333333,2.527,2.884333333333334,155.8553333333333,4483367.346666667,4483669.166666666,4056613.513333333,4058577.806666667
2025-11-09,20534.0,11,14.5,13.0,17.5,0.7,83.5,6.7,4.5,1106.15,1110.73,117.2986666666667,122.34,120.2666666666667,127.6366666666667,2.525,2.874666666666667,154.1046666666667,4484765.79,4484173.399999999,4056964.19,4059598.52
2025-11-10,19404.0,11,11.1,7.2,14.2,0.0,56.1,9.5,6.999999999999999,1107.11,1111.32,117.311,122.215,120.13,127.715,2.523,2.865,152.354,4486164.233333333,4484677.633333333,4057314.866666667,4060619.233333333
2025-11-11,21037.0,11,10.1,6.6,14.4,0.0,61.4,8.3,7.800000000000001,1108.6,1112.3,117.3233333333333,122.09,119.9933333333333,127.7933333333333,2.506,2.831,150.6033333333334,4487562.676666667,4485181.866666666,4057665.543333333,4061639.946666667
2025-11-12,20992.0,11,10.3,6.8,13.7,0.0,64.9,0.2,6.9,1111.77,1112.69,117.3356666666667,121.965,119.8566666666667,127.8716666666667,2.54,2.923,148.8526666666667,4488961.12,4485686.1,4058016.22,4062660.66
2025-11-13,22571.0,11,11.9,7.8,16.7,0.0,79.3,7.5,8.899999999999999,1114.46,1113.83,117.348,121.84,119.72,127.95,2.537,2.932,147.102,4490359.563333333,4486190.333333333,4058366.896666666,4063681.373333334
